,70062,,,Abita Soccer Club,,,22519 Hwy 36 Abita Springs, LA 70420,,,https://www.playlouisianasoccer.org/clubs/abita-soccer-club/?Near=70062&Radius=250,
,70062,,,Thibodaux Soccer Association,,,P.O. Box 944 Thibodaux, LA 70302,,,https://www.playlouisianasoccer.org/clubs/thibodaux-soccer-association/?Near=70062&Radius=250,
,70062,,,South Tangi YSA,,,P.O. Box 3013 Hammond, LA 70404,,,https://www.playlouisianasoccer.org/clubs/south-tangi-ysa/?Near=70062&Radius=250,
,70062,,,Houma-Terrebonne Soccer Association,,,P.O. Box 625 Houma, LA 70361,,,https://www.playlouisianasoccer.org/clubs/houma-terrebonne-soccer-association/?Near=70062&Radius=250,
,70062,,,Pearl River YSA,,,P.O. Box 367 Pearl River, LA 70452,,,https://www.playlouisianasoccer.org/clubs/pearl-river-ysa/?Near=70062&Radius=250,
,70062,,,Ascension Flight Soccer Club,,,P.O. Box 2046 Gonzales, LA 70707,,,https://www.playlouisianasoccer.org/clubs/ascension-flight-soccer-club/?Near=70062&Radius=250,
,70062,,,Magnolia Park/Rec District #12,,,13296 Highway 40 Folsom, LA 70437,,,https://www.playlouisianasoccer.org/clubs/magnolia-parkrec-district-12/?Near=70062&Radius=250,
,70062,,,Lee Road Recreation,,,83462 Highway 1129 Covington, LA 70435,,,https://www.playlouisianasoccer.org/clubs/lee-road-recreation/?Near=70062&Radius=250,
,70062,,,Central Tangi Soccer League,,,P.O. Box 1732 Independence, LA 70443,,,https://www.playlouisianasoccer.org/clubs/central-tangi-soccer-league/?Near=70062&Radius=250,
,70062,,,PARDS SC,,,P.O. Box 1281 Denham Springs, LA 70727,,,https://www.playlouisianasoccer.org/clubs/pards-sc/?Near=70062&Radius=250,
,70062,,,Sting Louisiana,,,5824 Vicksburg Dr. Baton Rouge, LA 70817,,,https://www.playlouisianasoccer.org/clubs/sting-louisiana/?Near=70062&Radius=250,
,70062,,,Baton Rouge Soccer Club,,,142 Lobdell Ave. Baton Rouge, LA 70806,,,https://www.playlouisianasoccer.org/clubs/baton-rouge-soccer-club/?Near=70062&Radius=250,
,70062,,,St. Mary Soccer Association,,,P.O. Box 2019 Morgan City, LA 70381,,,https://www.playlouisianasoccer.org/clubs/st-mary-soccer-association/?Near=70062&Radius=250,
,70062,,,Franklinton Soccer Club,,,39497 Hwy 1055 Mt. Hermon, LA 70450,,,https://www.playlouisianasoccer.org/clubs/franklinton-soccer-club/?Near=70062&Radius=250,
,70062,,,North Baton Rouge YSA,,,241 Lakecrest Ave. Baton Rouge, LA 70807,,,https://www.playlouisianasoccer.org/clubs/north-baton-rouge-ysa/?Near=70062&Radius=250,
,70062,,,Iberia Soccer Association,,,P.O. Box 10241 New Iberia, LA 70562,,,https://www.playlouisianasoccer.org/clubs/iberia-soccer-association/?Near=70062&Radius=250,
,70062,,,Lafayette FC,,,401 Quiet Meadows Dr. Youngsville, LA 70592,,,https://www.playlouisianasoccer.org/clubs/lafayette-fc/?Near=70062&Radius=250,
,70062,,,Dynamo Juniors,,,221 South Park Rd., C2 Lafayette, LA 70508,,,https://www.playlouisianasoccer.org/clubs/dynamo-juniors/?Near=70062&Radius=250,
,70062,,,Cajun Rush,,,200 Sonny Roy Lane Lafayette, LA 70507,,,https://www.playlouisianasoccer.org/clubs/cajun-rush/?Near=70062&Radius=250,
,70062,,,Acadiana Soccer Association,,,P.O. Box 124 Opelousas, LA 70571,,,https://www.playlouisianasoccer.org/clubs/acadiana-soccer-association/?Near=70062&Radius=250,
,70062,,,Vermilion SC,,,1420 Stutes Rd. Rayne, LA 70578,,,https://www.playlouisianasoccer.org/clubs/vermilion-sc/?Near=70062&Radius=250,
,70062,,,Miss-Lou SC,,,2052 Charles St. Vidalia, LA 71373,,,https://www.playlouisianasoccer.org/clubs/miss-lou-sc/?Near=70062&Radius=250,
,70062,,,Bayhills Soccer Club,,,5197 hwy 115 Bunkie, LA 71322,,,https://www.playlouisianasoccer.org/clubs/bayhills-soccer-club/?Near=70062&Radius=250,
,70062,,,Crossroads Soccer Association,,,P.O. Box 13676 Alexandria, LA 71315,,,https://www.playlouisianasoccer.org/clubs/crossroads-soccer-association/?Near=70062&Radius=250,
,70062,,,Iowa Soccer Club,,,P.O. Box 64 Iowa, LA 70647,,,https://www.playlouisianasoccer.org/clubs/iowa-soccer-club/?Near=70062&Radius=250,
,70062,,,Moss Bluff Youth Soccer League,,,P.O. Box 12330 Lake Charles, LA 70612,,,https://www.playlouisianasoccer.org/clubs/moss-bluff-youth-soccer-league/?Near=70062&Radius=250,
,70062,,,Calcasieu Soccer Club,,,P.O. Box 6398 Lake Charles, LA 70606,,,https://www.playlouisianasoccer.org/clubs/calcasieu-soccer-club/?Near=70062&Radius=250,
,70062,,,Coastal Soccer Club,,,1901 Riverside Dr. Lake Charles, LA 70601,,,https://www.playlouisianasoccer.org/clubs/coastal-soccer-club/?Near=70062&Radius=250,
,70062,,,Sulphur Soccer Club,,,1842 Ruth St. PMB #97 Sulphur, LA 70663,,,https://www.playlouisianasoccer.org/clubs/sulphur-soccer-club/?Near=70062&Radius=250,
,70062,,,Beauregard United Soccer Association,,,P.O. Box 1712 DeRidder, LA 70634,,,https://www.playlouisianasoccer.org/clubs/beauregard-united-soccer-association/?Near=70062&Radius=250,
,70062,,,Natchitoches SA,,,P.696O. Box 2 Natchitoches, LA 71457,,,https://www.playlouisianasoccer.org/clubs/natchitoches-sa/?Near=70062&Radius=250,
