Zip,Name,Location,State + Zip,Map Url,Url,Email
17101,South Side Area Soccer Club,2937 Highway 18 Hookstown, PA 15050,https://www.pawest-soccer.org/clubs/south-side-area-soccer-club/?Near=17101&Radius=250,https://www.southsideareasoccer.com/,rdwork4110@gmail.com
17101,Wilmington Area Soccer,2496 State Route 956 Volant, PA 16156,https://www.pawest-soccer.org/clubs/wilmington-area-soccer/?Near=17101&Radius=250,https://www.mywasc.net/,headlee35@yahoo.com
17101,BTBSA, 107 Jodi Dr., PA 107,https://www.pawest-soccer.org/clubs/btbsa/?Near=17101&Radius=250,https://www.btbsasoccer.net/default.aspx?fbclid=IwAR1IvOx2R4r7PMrr6Yl7zaOwaGHK-TN4BIGtwtfdvATDjKIzS2JeqTDnfZI,BTBSAInfo@gmail.com
17101,Mercer Area Youth Soccer Association,PO Box 40 Mercer, PA 16137,https://www.pawest-soccer.org/clubs/mercer-area-youth-soccer-association/?Near=17101&Radius=250,http://www.mercersoccer.org/,maysapres@gmail.com
17101,Zone Athletics,428 Eleanor Drive New Castle, PA 16105,https://www.pawest-soccer.org/clubs/zone-athletics/?Near=17101&Radius=250,https://www.zoneathletics.org/,mdean@ncymca.org
17101,Mohawk Soccer,233 Cowden Rd. New Wilmington, PA 16142,https://www.pawest-soccer.org/clubs/mohawk-soccer/?Near=17101&Radius=250,https://www.pawest-soccer.org/clubs/mohawk-soccer/?Near=17101&Radius=250,dicaiazza@gmail.com
17101,Meadville Soccer,20423 Alden St. Meadville, PA 16335,https://www.pawest-soccer.org/clubs/meadville-soccer/?Near=17101&Radius=250,https://www.pawest-soccer.org/clubs/meadville-soccer/?Near=17101&Radius=250,john.shaw@hainesmarine.com
17101,Shenango Valley Soccer Club,747 Lexington Dr. Hermitage, PA 16148,https://www.pawest-soccer.org/clubs/shenango-valley-soccer-club/?Near=17101&Radius=250,http://svsoccer.weebly.com/,watson.katie2@gmail.com
17101,Greenville Area Soccer Association,PO Box 163 Greenville, PA 16125,https://www.pawest-soccer.org/clubs/greenville-area-soccer-association/?Near=17101&Radius=250,http://www.gasasoccer.org/,bglassman@neo.rr.com
17101,International Soccer Academy,3027 Post Ave. Erie, PA 16508,https://www.pawest-soccer.org/clubs/international-soccer-academy/?Near=17101&Radius=250,http://www.isaerie.com/,daveplonski14@gmail.com
17101,Erie Admirals Soccer Club,5132 Annandale Dr. Erie, PA 16506,https://www.pawest-soccer.org/clubs/erie-admirals-soccer-club/?Near=17101&Radius=250,https://www.erieadmiralssoccerclub.com/,asimcards@yahoo.com
17101,Millcreek Soccer Academy,4504 W Ridge Rd Erie, PA 16506,https://www.pawest-soccer.org/clubs/millcreek-soccer-academy/?Near=17101&Radius=250,http://msasoccer.com/,info@msasoccer.com
15201,Pittsburgh Dynamo,PO Box 8217 Pittsburgh, PA 15217,https://www.pawest-soccer.org/clubs/pittsburgh-dynamo/?Near=15201&Radius=250,http://www.pghdynamo.org/,info@pittsburghdynamo.org
15201,Old Allegheny Soccer,1200 Goe Ave. Pittsburgh, PA 15212,https://www.pawest-soccer.org/clubs/old-allegheny-soccer/?Near=15201&Radius=250,https://www.oldalleghenysoccer.org/,oasoccer1@gmail.com
15201,Shaler Soccer Club,PO Box 342 Pittsburgh, PA 15116,https://www.pawest-soccer.org/clubs/shaler-soccer-club/?Near=15201&Radius=250,https://www.shalersoccerclub.com/,shalersoccerclub@gmail.com
15201,Washington Heights Athletic Association,221 Penn Avenue Mt. Oliver, 0 15210,https://www.pawest-soccer.org/clubs/washington-heights-athletic-association/?Near=15201&Radius=250,https://www.leaguelineup.com/welcome.asp?url=whaasoccer,whaasoccer@hotmail.com
15201,Fox Chapel Area Youth Soccer,281 Hilltop Dr. Fox Chapel, PA 15024,https://www.pawest-soccer.org/clubs/fox-chapel-area-youth-soccer/?Near=15201&Radius=250,http://www.foxsoccer.org/,carrielwork@gmail.com
15201,Steel Valley Soccer Club,PO Box 214 Homestead, PA 15120,https://www.pawest-soccer.org/clubs/steel-valley-soccer-club/?Near=15201&Radius=250,https://www.steelvalleysoccer.club/,president@steelvalleysoccer.club
15201,Brookline Youth Soccer Association,525 Clemesha Ave. Pittsburgh, PA 15226,https://www.pawest-soccer.org/clubs/brookline-youth-soccer-association/?Near=15201&Radius=250,http://www.brooklinesoccer.net/,gabkat3122@yahoo.com
15201,Penn Hills Soccer Association,PO Box 27095 Pittsburgh, PA 15235,https://www.pawest-soccer.org/clubs/penn-hills-soccer-association/?Near=15201&Radius=250,https://www.pennhillssoccerassociation.org/,pennhillssoccer@gmail.com
15201,Avonworth Soccer,130 Irwin Ave. Pittsburgh, PA 15202,https://www.pawest-soccer.org/clubs/avonworth-soccer/?Near=15201&Radius=250,https://avonworthsoccer.org/,cfhayes@gmail.com
15201,Keystone Oaks United Soccer Club,837 Kerry Hill Dr. Pittsburgh, PA 15234,https://www.pawest-soccer.org/clubs/keystone-oaks-united-soccer-club/?Near=15201&Radius=250,https://www.kounitedsoccer.com/,kounitedsoccer@gmail.com
15201,North Hills Soccer Club,PO Box 15446 Pittsburgh, PA 15237,https://www.pawest-soccer.org/clubs/north-hills-soccer-club/?Near=15201&Radius=250,https://www.northhillssoccer.com/,register.nhsc@gmail.com
15201,Woodland Hills Youth Soccer Association,PO Box 64 Woodland Hills, PA 15145,https://www.pawest-soccer.org/clubs/woodland-hills-youth-soccer-association/?Near=15201&Radius=250,https://www.woodlandhillssoccer.org/,register@woodlandhillssoccer.org
15201,Pittsburgh Football Club,111 Green Oak Lane Pittsburgh, PA 15220,https://www.pawest-soccer.org/clubs/pittsburgh-football-club/?Near=15201&Radius=250,http://www.pittsburghfootballclub.org/,pghfc@yahoo.com
15201,West Mifflin Soccer Club,317 Skyview Dr. West Mifflin, PA 15122,https://www.pawest-soccer.org/clubs/west-mifflin-soccer-club/?Near=15201&Radius=250,https://www.leaguelineup.com/welcome.asp?url=wmsc,taj240@hotmail.com
15201,Twin Boro Soccer Club,PO Box 309 Oakmont, PA 15139,https://www.pawest-soccer.org/clubs/twin-boro-soccer-club/?Near=15201&Radius=250,https://www.twinborosoccer.org/,jeremy@twinborosoccer.org
15201,Carlynton Soccer Association,PO Box 836 Carnegie , PA 15106,https://www.pawest-soccer.org/clubs/carlynton-soccer-association/?Near=15201&Radius=250,https://www.leaguelineup.com/welcome.asp?url=carlyntonsoccer,info@carlyntonsoccer.com
15201,Baldwin Whitehall Soccer Association,PO Box 97832 Pittsburgh, PA 15227,https://www.pawest-soccer.org/clubs/baldwin-whitehall-soccer-association/?Near=15201&Radius=250,https://www.bwsasoccer.com/,info.bwsasoccer@gmail.com
15201,Hampton Soccer Club,PO Box 261 Allison Park, PA 15101,https://www.pawest-soccer.org/clubs/hampton-soccer-club/?Near=15201&Radius=250,http://www.hamptonsoccerclub.org/,jeff.bauman@pacourts.us
15201,Harmar Soccer Club,PO Box 213 Harwick, PA 15049,https://www.pawest-soccer.org/clubs/harmar-soccer-club/?Near=15201&Radius=250,https://clubs.bluesombrero.com/harmarsoccerpa,harmarsoccerclub@gmail.com
15201,North Allegheny Soccer Club,PO Box 432 Ingomar, PA 15127,https://www.pawest-soccer.org/clubs/north-allegheny-soccer-club/?Near=15201&Radius=250,https://nasoccerclub.org/,kdriscoll@nasoccerclub.org
15201,Century V Soccer,2319 Casswell Dr. Bethel Park, PA 15102,https://www.pawest-soccer.org/clubs/century-v-soccer/?Near=15201&Radius=250,http://www.centurysoccer.org/,mblatzy@verizon.net
15201,Mt. Lebanon Soccer Association,935 Valleyview Rd. Pittsburgh, PA 15243,https://www.pawest-soccer.org/clubs/mt-lebanon-soccer-association/?Near=15201&Radius=250,http://www.mlsa.org/,info@mlsa.org
15201,Jaguars United Soccer Association,PO Box 18301 Pleasant Hills, PA 15236,https://www.pawest-soccer.org/clubs/jaguars-united-soccer-association/?Near=15201&Radius=250,https://www.jaguarsunited.com/,info@jaguarsunited.com
15201,Ambassadors Football,2355 Rochester Road Sewickley, PA 15143,https://www.pawest-soccer.org/clubs/ambassadors-football/?Near=15201&Radius=250,https://pgh.ambassadorsfootball.org/,pgh@ambassadorsfootball.org
15201,Steel Town Magic Soccer Club,126 Kent Drive Pittsburgh, PA 15241,https://www.pawest-soccer.org/clubs/steel-town-magic-soccer-club/?Near=15201&Radius=250,https://www.steeltownmagic.org/,stmsoccer@aol.com
15201,East Allegheny Soccer,PO Box 83 East Mckeesport, PA 15035,https://www.pawest-soccer.org/clubs/east-allegheny-soccer/?Near=15201&Radius=250,https://www.easoccer.org/easoccer,eastalleghenysoccer@yahoo.com
15201,Chartiers Valley Soccer Association,PO Box 151 Presto, PA 15142,https://www.pawest-soccer.org/clubs/chartiers-valley-soccer-association/?Near=15201&Radius=250,https://leagues.bluesombrero.com/Default.aspx?tabid=967171,chartiersvalleysoccer@gmail.com
15201,South Allegheny Youth Soccer,2743 Washington Blvd. McKeesport, PA 15133,https://www.pawest-soccer.org/clubs/south-allegheny-youth-soccer/?Near=15201&Radius=250,https://www.southalleghenysc.com/,SouthAlleghenyYouthSoccerClub@Gmail.com
15201,Arsenal FC,PO Box 398 Gibsonia, PA 15044,https://www.pawest-soccer.org/clubs/arsenal-fc/?Near=15201&Radius=250,http://www.arsenalfc-pgh.com/,jvelotta@arsenalfc-pgh.com
15201,Upper St. Clair Athletic Association,PO Box 12551 Upper St. Clair, PA 15241,https://www.pawest-soccer.org/clubs/upper-st-clair-athletic-association/?Near=15201&Radius=250,https://www.uscaasports.org/default.aspx?portalid=9408,travelsoccer@uscaasports.org
15201,Plum Area Youth Soccer,PO Box 14037 Plum, PA 15239,https://www.pawest-soccer.org/clubs/plum-area-youth-soccer/?Near=15201&Radius=250,https://www.plumsoccer.org/,web@plumsoccer.org
15201,Beadling Soccer Club,PO Box 435 Bridgeville, PA 15017,https://www.pawest-soccer.org/clubs/beadling-soccer-club/?Near=15201&Radius=250,https://www.beadling.com/,robert.fabean@comcast.net
15201,Monroeville Soccer,1161 Colgate Dr. Monroeville, PA 15146,https://www.pawest-soccer.org/clubs/monroeville-soccer/?Near=15201&Radius=250,https://www.monroevillesoccer.org/,registrar@monroevillesoccer.org
15201,Bethel Park Soccer Association,PO Box 94 Bethel Park, PA 15102,https://www.pawest-soccer.org/clubs/bethel-park-soccer-association/?Near=15201&Radius=250,https://www.bpsoccer.org/,bethelparksoccer@gmail.com
15201,White Oak Athletic Association,1798 Lower Heckman Road White Oak, PA 15131,https://www.pawest-soccer.org/clubs/white-oak-athletic-association/?Near=15201&Radius=250,https://whiteoakaa.org/,spikey1574@gmail.com
15201,Deer Lakes Soccer,P.O. Box 231 Bairdford, PA 15006,https://www.pawest-soccer.org/clubs/deer-lakes-soccer/?Near=15201&Radius=250,http://deerlakessoccer.teampages.com/organizations/18468,dlysoccer.info@gmail.com
15201,Penns Forest Football Club,421 Cavitt Ave. Trafford, PA 15085,https://www.pawest-soccer.org/clubs/penns-forest-football-club/?Near=15201&Radius=250,https://www.pawest-soccer.org/clubs/penns-forest-football-club/?Near=15201&Radius=250,abmanufan@aol.com
15201,Sewickley Area Soccer,PO Box 388 Sewickley, PA 15143,https://www.pawest-soccer.org/clubs/sewickley-area-soccer/?Near=15201&Radius=250,https://sewickleyareasoccer.org/,sasregistrar@qvra.org
15201,Knoch Area Soccer Association,PO Box 51 Saxonburg, PA 16056,https://www.pawest-soccer.org/clubs/knoch-area-soccer-association/?Near=15201&Radius=250,https://www.knochsoccer.org/,president@knochsoccer.org
15201,South Fayette Soccer Association,PO Box 41 Morgan, PA 15064,https://www.pawest-soccer.org/clubs/south-fayette-soccer-association/?Near=15201&Radius=250,https://www.southfayettesoccer.org/,southfayettesoccer@gmail.com
15201,Pine-Richland Soccer Club,515 Kyle Court Gibsonia, PA 15044,https://www.pawest-soccer.org/clubs/pine-richland-soccer-club/?Near=15201&Radius=250,https://pinerichlandsoccer.sportsaffinity.com/mbrsite/mbrsite.aspx?siteguid=12311991-EE7A-489D-8FF5-6565193862D7,sandra.devincent.wolf@gmail.com
15201,Moon Area Soccer,PO Box 1002 Moon, PA 15108,https://www.pawest-soccer.org/clubs/moon-area-soccer/?Near=15201&Radius=250,https://www.moonsoccer.org/Default.aspx?tabid=398788,info@moonsoccer.org
15201,South Park Soccer Association,2700 Triphammer Rd. South Park, PA 15129,https://www.pawest-soccer.org/clubs/south-park-soccer-association/?Near=15201&Radius=250,https://www.southparksoccer.com/,southparksoccer@gmail.com
15201,Elizabeth Forward Soccer Association,PO Box 118 Greenock, PA 15047,https://www.pawest-soccer.org/clubs/elizabeth-forward-soccer-association/?Near=15201&Radius=250,http://efsoccer.weebly.com/,efsasoccer@gmail.com
15201,Peters Township Soccer Association,138 Meredith Dr. Venetia, PA 15367,https://www.pawest-soccer.org/clubs/peters-township-soccer-association/?Near=15201&Radius=250,https://www.ptsoccer.org/,info@ptsoccer.org
15201,FC Pittsburgh,PO Box 57 Leetsdale , 0 15056,https://www.pawest-soccer.org/clubs/fc-pittsburgh-/?Near=15201&Radius=250,http://www.fcpittsburgh.com/,ckarwoski@fcpsoccer.com
15201,West Allegheny Youth Soccer Asssociation,PO 540 Imperial, PA 15126,https://www.pawest-soccer.org/clubs/west-allegheny-youth-soccer-asssociation/?Near=15201&Radius=250,https://leagues.bluesombrero.com/westasoccer,westasoccer1@gmail.com
15201,Hotspurs Soccer Club,115 Colonial Dr. Sewickley, PA 15143,https://www.pawest-soccer.org/clubs/hotspurs-soccer-club/?Near=15201&Radius=250,https://www.hotspurs-soccer.com/,northdistdir@comcast.net
15201,Tri-City Soccer Association,730 Wildlife Lodge Rod. Lower Burrell, PA 15068,https://www.pawest-soccer.org/clubs/tri-city-soccer-association/?Near=15201&Radius=250,https://sports.bluesombrero.com/Default.aspx?tabid=768778,tcsawebmaster@gmail.com
15201,Mars Area Soccer Club,PO Box 610 Mars, PA 16046,https://www.pawest-soccer.org/clubs/mars-area-soccer-club/?Near=15201&Radius=250,http://www.marssoccer.org/,board@marssoccer.org
15201,Murrysville Area Soccer Association,PO Box 494 Murrysville, PA 15668,https://www.pawest-soccer.org/clubs/murrysville-area-soccer-association/?Near=15201&Radius=250,https://www.murrysvillesoccer.com/,murrysvillesoccer@gmail.com
15201,Highlands Area Soccer Club,PO Box 78 Natrona Heights, PA 15065,https://www.pawest-soccer.org/clubs/highlands-area-soccer-club/?Near=15201&Radius=250,https://www.highlandssoccer.net/,highlandsareasoccer@gmail.com
15201,Allegheny Force FC,11687 Saddlebred Court North Huntingdon, PA 15642,https://www.pawest-soccer.org/clubs/allegheny-force-fc/?Near=15201&Radius=250,https://affcsoccer.com/,spskff@yahoo.com
15201,Seneca Valley Soccer Association,PO Box 1459 Cranberry Twp., PA 16066,https://www.pawest-soccer.org/clubs/seneca-valley-soccer-association/?Near=15201&Radius=250,https://clubs.bluesombrero.com/svsasoccer,info@svsasoccer.org
15201,Norwin Soccer Club,PO Box 143 Irwin, PA 15642,https://www.pawest-soccer.org/clubs/norwin-soccer-club/?Near=15201&Radius=250,https://www.norwinsoccer.org/,secretary@norwinsoccer.org
15201,SCS United,1220 Freedom Crider Rd. Suite 6 Freedom , PA 15042,https://www.pawest-soccer.org/clubs/scs-united/?Near=15201&Radius=250,https://www.scs-soccer.org/,info@scs-soccer.org
15201,Canon Mac Youth Soccer Association,181 Foxchase Dr. Canonsburg, PA 15317,https://www.pawest-soccer.org/clubs/canon-mac-youth-soccer-association/?Near=15201&Radius=250,https://www.canonsburgsoccer.com/,CanonMacYouthSoccer@gmail.com
15201,Hopewell Soccer Club,PO Box 1451 Aliquippa, PA 15001,https://www.pawest-soccer.org/clubs/hopewell-soccer-club/?Near=15201&Radius=250,https://www.hopewellsoccer.com/,hopewellsoccer@gmail.com
15201,Ringgold Youth Soccer Association,PO Box 22 New Eagle, PA 15067,https://www.pawest-soccer.org/clubs/ringgold-youth-soccer-association/?Near=15201&Radius=250,https://www.ringgoldaysa.org/,support@ringgoldaysa.org
15201,Northern Steel Soccer,203 Broadview Court Cranberry Twp., PA 16066,https://www.pawest-soccer.org/clubs/northern-steel-soccer/?Near=15201&Radius=250,http://www.northernsteelsoccer.com/,cjmarsico@yahoo.com
15201,ABE Soccer Association,PO Box 195 Conway, PA 15027,https://www.pawest-soccer.org/clubs/abe-soccer-association/?Near=15201&Radius=250,http://www.abesoccer.com/site/,registrar@abesoccer.com
15201,Freeport Area Soccer Association,PO Box 13 Sarver, PA 16055,https://www.pawest-soccer.org/clubs/freeport-area-soccer-association/?Near=15201&Radius=250,https://www.freeportsoccer.com/,hafer@consolidated.net
15201,Freedom Area Soccer Teams,1120 Harvey Run Rd. Freedom, PA 15042,https://www.pawest-soccer.org/clubs/freedom-area-soccer-teams/?Near=15201&Radius=250,https://pa-fast.affinitysoccer.com/mbrsite/mbrsite.aspx?siteguid=C8703273-315A-43AB-847F-CACD41DDF5F4,fastsoccerpa@gmail.com
15201,Jeannette Area Soccer,708 Lewis Ave. Jeannette, PA 15644,https://www.pawest-soccer.org/clubs/jeannette-area-soccer/?Near=15201&Radius=250,https://www.jeannettesoccerclub.com/jeannettesoccerclub,Jeannettesoccerclub@gmail.com
15201,Kiski Area Soccer,128 California Ave. Vandergrift, PA 15690,https://www.pawest-soccer.org/clubs/kiski-area-soccer/?Near=15201&Radius=250,https://www.pawest-soccer.org/clubs/kiski-area-soccer/?Near=15201&Radius=250,spaes@morganhillmktg.com
15201,Chartiers-Houston Soccer Association,325 Country Club Rd. Meadowlands, PA 15342,https://www.pawest-soccer.org/clubs/chartiers-houston-soccer-association/?Near=15201&Radius=250,https://www.chartiershoustonyouthsoccer.us/,todd.james7678@gmail.com
15201,Yough Youth Soccer Association,100 Fire Hall Ave. West Newton, PA 15089,https://www.pawest-soccer.org/clubs/yough-youth-soccer-association/?Near=15201&Radius=250,https://www.leaguelineup.com/welcome.asp?url=youghyouthsoccer,youghsoccerpresident@gmail.com
15201,Central Valley Youth Soccer,204 Golfview Drive PMB 171 Monaca, PA 15061,https://www.pawest-soccer.org/clubs/central-valley-youth-soccer/?Near=15201&Radius=250,https://www.cvyouthsoccer.org/,CVYSclub@gmail.com
15201,Washington County Youth soccer Association,725 Lincoln Ave. Charleroi, PA 15022,https://www.pawest-soccer.org/clubs/washington-county-youth-soccer-association/?Near=15201&Radius=250,http://www.washcosoccer.com/contact-us.html,washcosoccer@yahoo.com
15201,Burgettstown Area Youth Soccer Association,PO Box 27 Burgettstown, PA 15021,https://www.pawest-soccer.org/clubs/burgettstown-area-youth-soccer-association/?Near=15201&Radius=250,http://www.baysa-soccer.org/contact-us.html,BaysaPresident@gmail.com
15201,SV North Soccer Association,PO Box 535 Zelienople, PA 16063,https://www.pawest-soccer.org/clubs/sv-north-soccer-association/?Near=15201&Radius=250,https://www.svnorthsoccer.org/,svnorth.treasurer@gmail.com
15201,Belle Vernon Area Youth Soccer,601 1/2 Broad Ave. Belle Vernon, PA 15012,https://www.pawest-soccer.org/clubs/belle-vernon-area-youth-soccer/?Near=15201&Radius=250,https://tshq.bluesombrero.com/Default.aspx?tabid=1732369,nathanzarichnak@hotmail.com
15201,South Side Area Soccer Club,2937 Highway 18 Hookstown, PA 15050,https://www.pawest-soccer.org/clubs/south-side-area-soccer-club/?Near=15201&Radius=250,https://www.southsideareasoccer.com/,rdwork4110@gmail.com
15201,Penn Trafford Soccer Club,100 Kuch Lane Claridge, PA 15633,https://www.pawest-soccer.org/clubs/penn-trafford-soccer-club/?Near=15201&Radius=250,https://www.ptsoccerclub.com/,info@ptsoccerclub.com
15201,Washington Soccer,PO Box 1124 Washington, PA 15301,https://www.pawest-soccer.org/clubs/washington-soccer-inc/?Near=15201&Radius=250,https://www.uscaasports.org/default.aspx?portalid=9408,Summer@washingtonvictoryexpress.org
15201,Washington Victory Express,402 W. Chestnut St. Washington, PA 15301,https://www.pawest-soccer.org/clubs/washington-victory-express/?Near=15201&Radius=250,http://www.victoryxpresssoccer.com/,matt310@comcast.net
15201,Blackhawk Area Soccer Association,PO Box 1602 Beaver Falls, PA 15010,https://www.pawest-soccer.org/clubs/blackhawk-area-soccer-association/?Near=15201&Radius=250,https://sports.bluesombrero.com/default.aspx?portalid=7048,mhopkinsbasa@yahoo.com
15201,Hempfield Area Soccer,533 Brunswick Dr. Greensburg, PA 15601,https://www.pawest-soccer.org/clubs/hempfield-area-soccer/?Near=15201&Radius=250,https://www.hascpa.org/,hempfieldsoccerclub@gmail.com
15201,BTBSA, 107 Jodi Dr., PA 107,https://www.pawest-soccer.org/clubs/btbsa/?Near=15201&Radius=250,https://www.btbsasoccer.net/default.aspx?fbclid=IwAR1IvOx2R4r7PMrr6Yl7zaOwaGHK-TN4BIGtwtfdvATDjKIzS2JeqTDnfZI,BTBSAInfo@gmail.com
15201,Loyalhanna United Soccer Club,4005 Forest Glen Drive Greensburg, PA 15601,https://www.pawest-soccer.org/clubs/loyalhanna-united-soccer-club/?Near=15201&Radius=250,https://www.pawest-soccer.org/clubs/loyalhanna-united-soccer-club/?Near=15201&Radius=250,vinpimpine@aol.com
15201,Butler County Soccer Association,318 Palmer Road Butler, PA 16001,https://www.pawest-soccer.org/clubs/butler-county-soccer-association/?Near=15201&Radius=250,http://www.bcsa.net/site/,president@bcsa.net
15201,Mt. Pleasant Soccer Club,PO Box 108 Norvelt, PA 15674,https://www.pawest-soccer.org/clubs/mt-pleasant-soccer-club/?Near=15201&Radius=250,https://www.pawest-soccer.org/clubs/mt-pleasant-soccer-club/?Near=15201&Radius=250,mprecsoccer@gmail.com
15201,Riverside Area Youth Soccer,333 Summit Avenue Elwood City, PA 16117,https://www.pawest-soccer.org/clubs/riverside-area-youth-soccer/?Near=15201&Radius=250,https://www.rayslsoccer.com/Default.aspx?tabid=358361,rayslquestions@gmail.com
15201,Highlanders Soccer Club,1339 North Sunset Beach Road Claysville, PA 15323,https://www.pawest-soccer.org/clubs/highlanders-soccer-club/?Near=15201&Radius=250,https://www.highlandersoccerclub.com/,admin@highlandersoccerclub.com
15201,Prospect Soccer,132 McCall Rd. Butler, PA 16001,https://www.pawest-soccer.org/clubs/prospect-soccer/?Near=15201&Radius=250,https://www.prospectboysandgirlsclub.org/Default.aspx?tabid=369185,mbbiggins@gmail.com
15201,Scottdale Soccer Club,P.O. Box 333 Scottdale, PA 15683,https://www.pawest-soccer.org/clubs/scottdale-soccer-club/?Near=15201&Radius=250,http://www.scottdalesoccerclub.com/,boonej4512@gmail.com
15201,Richard G Snyder YMCA,1150 N. Water Street Kittanning, PA 16201,https://www.pawest-soccer.org/clubs/richard-g-snyder-ymca/?Near=15201&Radius=250,https://rgsymca.org/,bjones@rgsymca.org
15201,Connellsville Soccer,P.O. Box 672 Connellsville, PA 15425,https://www.pawest-soccer.org/clubs/connellsville-soccer/?Near=15201&Radius=250,https://www.pawest-soccer.org/clubs/connellsville-soccer/?Near=15201&Radius=250,president@connellsvillesoccer.com
15201,Derry Soccer,576 Tannery Hollow Rd. Blairsville, PA 15717,https://www.pawest-soccer.org/clubs/derry-soccer/?Near=15201&Radius=250,http://www.dayaa.np.sportspilot.com/Home.aspx,derrysoccer@hotmail.com
15201,Laurel Soccer Club,PO Box 8053 New Castle, PA 16107,https://www.pawest-soccer.org/clubs/laurel-soccer-club/?Near=15201&Radius=250,http://leagues.bluesombrero.com/default.aspx?portalid=9566,jim.ericsson@gmail.com
15201,Indiana Area Soccer Boosters,53 Byrons Place Indiana, PA 15701,https://www.pawest-soccer.org/clubs/indiana-area-soccer-boosters/?Near=15201&Radius=250,https://www.indianasoccer.org/,danlee@iup.edu
15201,Slippery Rock Youth Soccer Association,PO Box 103 Slippery Rock, PA 16057,https://www.pawest-soccer.org/clubs/slippery-rock-youth-soccer-association/?Near=15201&Radius=250,https://sports.bluesombrero.com/Default.aspx?tabid=276761,dkmiller3@gmail.com
15201,Green County United Soccer Club,PO Box 23 Waynesburg, PA 15370,https://www.pawest-soccer.org/clubs/green-county-united-soccer-club/?Near=15201&Radius=250,https://www.greenesoccer.org/,webmaster@greenesoccer.org
15201,Fayette County Youth Soccer Club,PO Box 1298 Uniontown, PA 15401,https://www.pawest-soccer.org/clubs/fayette-county-youth-soccer-club/?Near=15201&Radius=250,https://www.fcysc.com/,FCYSC.Prez@gmail.com
15201,Zone Athletics,428 Eleanor Drive New Castle, PA 16105,https://www.pawest-soccer.org/clubs/zone-athletics/?Near=15201&Radius=250,https://www.zoneathletics.org/,mdean@ncymca.org
15201,Wilmington Area Soccer,2496 State Route 956 Volant, PA 16156,https://www.pawest-soccer.org/clubs/wilmington-area-soccer/?Near=15201&Radius=250,https://www.mywasc.net/,headlee35@yahoo.com
15201,Grove City Youth Soccer Association,PO Box 163 Grove City, PA 16127,https://www.pawest-soccer.org/clubs/grove-city-youth-soccer-association/?Near=15201&Radius=250,https://www.grovecitysoccer.com/,president@grovecitysoccer.com
15201,Mohawk Soccer,233 Cowden Rd. New Wilmington, PA 16142,https://www.pawest-soccer.org/clubs/mohawk-soccer/?Near=15201&Radius=250,https://www.pawest-soccer.org/clubs/mohawk-soccer/?Near=15201&Radius=250,dicaiazza@gmail.com
15201,Somerset Area Soccer,172 Bethany Rd. Somerset, PA 15501,https://www.pawest-soccer.org/clubs/somerset-area-soccer/?Near=15201&Radius=250,https://www.pawest-soccer.org/clubs/somerset-area-soccer/?Near=15201&Radius=250,sasoccerclub@gmail.com
15201,Mercer Area Youth Soccer Association,PO Box 40 Mercer, PA 16137,https://www.pawest-soccer.org/clubs/mercer-area-youth-soccer-association/?Near=15201&Radius=250,http://www.mercersoccer.org/,maysapres@gmail.com
15201,Highlander Soccer Academy,730 Coon Ridge Rd. Johnstown, PA 15905,https://www.pawest-soccer.org/clubs/highlander-soccer-academy/?Near=15201&Radius=250,https://www.thehighlandsatnorthfork.com/soccer/highlander-soccer-academy/,bdurham3234@gmail.com
15201,Laurel Highland Fütbol Club,130 Rolling Hills Rd Johnstown, PA 15905,https://www.pawest-soccer.org/clubs/laurel-highland-futbol-club/?Near=15201&Radius=250,https://lhfc2014.wixsite.com/lhfc,emarze@hotmail.com
15201,MFC Soccer Club,5034 National Pike Markleysburg, PA 15401,https://www.pawest-soccer.org/clubs/mfc-soccer-club/?Near=15201&Radius=250,https://tshq.bluesombrero.com/mfcsoccerclubpa,mtfellowshipcenter@outlook.com
15201,Clarion River Valley Strikers,100 Clarion County Park Shippenville, PA 16254,https://www.pawest-soccer.org/clubs/clarion-river-valley-strikers/?Near=15201&Radius=250,https://www.clarionstrikers.org/,soccer@clarionstrikers.org
15201,Shenango Valley Soccer Club,747 Lexington Dr. Hermitage, PA 16148,https://www.pawest-soccer.org/clubs/shenango-valley-soccer-club/?Near=15201&Radius=250,http://svsoccer.weebly.com/,watson.katie2@gmail.com
15201,Oil Region Soccer Association,1394 Congress Hill Ex. Franklin, PA 16323,https://www.pawest-soccer.org/clubs/oil-region-soccer-association/?Near=15201&Radius=250,http://www.orsasoccer.org/?fbclid=IwAR19GYQyTNbgR1uSbvWL9R4LBm9YQGUrdbZ7pKsPidTl7Djb1M0YEFoL4M4,orsaregister@gmail.com
15201,Montour Youth Soccer Association,PO Box 15721 Pittsburgh, PA 15244,https://www.pawest-soccer.org/clubs/montour-youth-soccer-association/?Near=15201&Radius=250,https://www.montoursoccer.com/aboutus-2/,chuck@montoursoccer.com
15201,Brookville Area Soccer Association,PO Box 233 Brookville, PA 15825,https://www.pawest-soccer.org/clubs/brookville-area-soccer-association/?Near=15201&Radius=250,https://clubs.bluesombrero.com/brookvilleasa,shawnwil01@yahoo.com
15201,Greenville Area Soccer Association,PO Box 163 Greenville, PA 16125,https://www.pawest-soccer.org/clubs/greenville-area-soccer-association/?Near=15201&Radius=250,http://www.gasasoccer.org/,bglassman@neo.rr.com
