,,,1,,,TEAM XTREME,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=34908&orgteamid=144019&Year=2023,,Team Xtreme,Miami, FL,34908,144019,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=34908,,Miami, FL,9,Champion (7) | Runner - up (2) | Third place (0),
,,,HM,,,San Diego Hawks (Elite),,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=55647&orgteamid=156691&Year=2023,,San Diego Hawks,San Diego, CA,55647,156691,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=55647,,San Diego, CA,3,Champion (2) | Runner - up (0) | Third place (1),
,,,HM,,,SFST,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=50724&orgteamid=160223&Year=2023,,SFST,Austin, TX,50724,160223,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=50724,,Austin, TX,1,Champion (1) | Runner - up (0) | Third place (0),
,,,HM,,,TBT South,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=48080&orgteamid=146109&Year=2023,,Sugar Kings,Hialeah, FL,48080,146109,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=48080,,Doral, FL,3,Champion (0) | Runner - up (1) | Third place (2),
,,,HM,,,Tennessee Prime,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=41601&orgteamid=149353&Year=2023,,TN Prime,Ooltewah, TN,41601,149353,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=41601,,Ooltewah, TN,4,Champion (3) | Runner - up (1) | Third place (0),
,,,HM,,,Texas Sun Devils 11U French,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=39257&orgteamid=151606&Year=2023,,Texas Sun Devils,Austin, TX,39257,151606,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=39257,,Driftwood, TX,19,Champion (9) | Runner - up (6) | Third place (4),
,,,HM,,,The Right Way Baseball 11u,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=53305&orgteamid=145580&Year=2023,,The Right Way Baseball,Birmingham, AL,53305,145580,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=53305,,Birmingham, AL,15,Champion (3) | Runner - up (3) | Third place (9),
,,,HM,,,USA Prime - California (Navy),,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=24458&orgteamid=145969&Year=2023,,Bay Area Elite Baseball,California, CA,24458,145969,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=24458,,Union City, CA,65,Champion (15) | Runner - up (18) | Third place (32),
,,,HM,,,West Coast Federals 11U Blue,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=22585&orgteamid=153261&Year=2023,,West Coast Federals,San Mateo, CA,22585,153261,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=22585,,San Mateo, CA,60,Champion (26) | Runner - up (23) | Third place (11),
,,,1,,,Braves Baseball Academy,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=25280&orgteamid=143700&Year=2023,,Braves Baseball Academy,Van Nuys, CA,25280,143700,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=25280,,Van Nuys, CA,21,Champion (9) | Runner - up (4) | Third place (8),
,,,2,,,Elite RBI,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=32923&orgteamid=153065&Year=2023,,Elite RBI,Leander, TX,32923,153065,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=32923,,Leander, TX,23,Champion (13) | Runner - up (6) | Third place (4),
,,,3,,,ZT National Prospects 12U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=26365&orgteamid=156375&Year=2023,,ZT Baseball,Anahiem, CA,26365,156375,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=26365,,Houston, TX,367,Champion (157) | Runner - up (99) | Third place (111),
,,,4,,,Prime Baseball Lujan,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=31541&orgteamid=149368&Year=2023,,Prime Baseball,Sarasota, FL,31541,149368,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=31541,,sarasota, FL,58,Champion (32) | Runner - up (13) | Third place (13),
,,,5,,,Let Them Play 12U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=34167&orgteamid=141611&Year=2023,,Let Them Play,Lake Tahoe , CA,34167,141611,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=34167,,Truckee, CA,27,Champion (16) | Runner - up (7) | Third place (4),
,,,6,,,Houston Wildcatters – 12U – Rusk,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=47566&orgteamid=146600&Year=2023,,Houston Wildcatters,Kingwood, TX,47566,146600,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=47566,,Houston, TX,308,Champion (126) | Runner - up (86) | Third place (96),
,,,7,,,SBA Bolts National 12U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=6050&orgteamid=150105&Year=2023,,SBA (Showcase Baseball Academy),Charlotte, NC,6050,150105,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=6050,,Charlotte, NC,215,Champion (89) | Runner - up (52) | Third place (74),
,,,8,,,MVP/Hustle-Casillas,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=18964&orgteamid=156329&Year=2023,,MVP Hustle,Norwalk, CA,18964,156329,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=18964,,Norwalk, CA,128,Champion (43) | Runner - up (37) | Third place (48),
,,,9,,,San Diego SHOW Black,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=301&orgteamid=157611&Year=2023,,San Diego Show,Chula Vista, CA,301,157611,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=301,,San Diego, CA,54,Champion (19) | Runner - up (18) | Third place (17),
,,,10,,,Gold Culture,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=43339&orgteamid=154830&Year=2023,,Gold Culture,Shreveport, LA,43339,154830,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=43339,,Shreveport, LA,20,Champion (11) | Runner - up (5) | Third place (4),
,,,11,,,Reed Johnson Baseball Academy Barraza,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=33440&orgteamid=144684&Year=2023,,Reed Johnson Baseball Academy,Murrieta, CA,33440,144684,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=33440,,Temecula, CA,33,Champion (19) | Runner - up (8) | Third place (6),
,,,12,,,ZT PROSPECTS -BROWN,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=55674&orgteamid=155928&Year=2023,,ZT  ELITE BASEBALL,ANAHEIM, CA,55674,155928,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=55674,,Santa Ana, CA,5,Champion (3) | Runner - up (0) | Third place (2),
,,,13,,,ZT Southeast 12U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=26365&orgteamid=166979&Year=2023,,ZT Baseball,Buford, GA,26365,166979,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=26365,,Houston, TX,367,Champion (157) | Runner - up (99) | Third place (111),
,,,14,,,LBI SWARM 12U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=54743&orgteamid=152335&Year=2023,,LBI INC,New Port Richey, FL,54743,152335,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=54743,,New Port Richey, FL,3,Champion (2) | Runner - up (0) | Third place (1),
,,,15,,,Banditos LLT6,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=29819&orgteamid=148384&Year=2023,,Banditos Baseball Club,Tomball, TX,29819,148384,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=29819,,Tomball, TX,360,Champion (153) | Runner - up (103) | Third place (104),
,,,16,,,Storm Baseball,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=52961&orgteamid=144181&Year=2023,,Storm Baseball,Doral, FL,52961,144181,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=52961,,Doral, FL,7,Champion (5) | Runner - up (2) | Third place (0),
,,,17,,,Supreme 12U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=47190&orgteamid=149690&Year=2023,,SA Supreme,Taylors, SC,47190,149690,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=47190,,Taylors, SC,20,Champion (10) | Runner - up (3) | Third place (7),
,,,18,,,643 DP Cougars 12U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=20444&orgteamid=154352&Year=2023,,6-4-3 DP Athletics,Woodstock, GA,20444,154352,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=20444,,Marietta, GA,436,Champion (128) | Runner - up (124) | Third place (184),
,,,19,,,Southern Nevada Baseball ,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=18549&orgteamid=150929&Year=2023,,Southern Nevada Baseball Navy,Las Vegas, NV,18549,150929,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=18549,,Las Vegas, NV,90,Champion (26) | Runner - up (27) | Third place (37),
,,,20,,,Team Florida Ruff Ryders,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=26091&orgteamid=146246&Year=2023,,Team Florida Baseball Academy,Winter Springs, FL,26091,146246,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=26091,,Jacksonville, FL,46,Champion (21) | Runner - up (11) | Third place (14),
,,,21,,,TG DBacks 12u National,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=15982&orgteamid=150814&Year=2023,,TG DBacks,Johns Creek, GA,15982,150814,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=15982,,Alpharetta, GA,137,Champion (58) | Runner - up (34) | Third place (45),
,,,22,,,VSA All Florida 12U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=42665&orgteamid=143220&Year=2023,,VSA Lions,Boca Raton, FL,42665,143220,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=42665,,Boca Raton, FL,24,Champion (10) | Runner - up (6) | Third place (8),
,,,23,,,5 Star National Mid Atlantic Mafia,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=2624&orgteamid=155059&Year=2023,,5 Star Baseball,Stafford, VA,2624,155059,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=2624,,Warner Robins, GA,940,Champion (301) | Runner - up (253) | Third place (386),
,,,24,,,Scottsdale Dirtbags 2029 Smith,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=42242&orgteamid=144658&Year=2023,,Scottsdale Dirtbags,Scottsdale, AZ,42242,144658,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=42242,,Scottsdale, AZ,36,Champion (14) | Runner - up (11) | Third place (11),
,,,25,,,Carolina Cardinals,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=43996&orgteamid=152363&Year=2023,,Carolina Cardinals,Raleigh, NC,43996,152363,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=43996,,Raleigh, NC,8,Champion (2) | Runner - up (3) | Third place (3),
,,,26,,,PLO White,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=19810&orgteamid=147655&Year=2023,,Pembroke Lakes Optimist,Cooper City, FL,19810,147655,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=19810,,Pembroke Pines, FL,36,Champion (12) | Runner - up (8) | Third place (16),
,,,27,,,Klutch 12u- Kranawetter,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=54328&orgteamid=150582&Year=2023,,Legacy Performance Academy,Chesterfield, MO,54328,150582,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=54328,,Chesterfield, MO,65,Champion (36) | Runner - up (13) | Third place (16),
,,,28,,,Georgia Bombers 12u Marucci,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=11923&orgteamid=155089&Year=2023,,Georgia Bombers,Alpharetta, GA,11923,155089,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=11923,,Alpharetta, GA,149,Champion (41) | Runner - up (44) | Third place (64),
,,,29,,,HITS 12u Black,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=33103&orgteamid=149475&Year=2023,,HITS,Athens, AL,33103,149475,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=33103,,Madison, AL,12,Champion (8) | Runner - up (3) | Third place (1),
,,,30,,,Tampa Phenoms 12u,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=26758&orgteamid=145043&Year=2023,,Tampa Phenoms,Tampa, FL,26758,145043,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=26758,,Tampa, FL,9,Champion (6) | Runner - up (1) | Third place (2),
,,,31,,,Elite RBI - Texas,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=32923&orgteamid=163385&Year=2023,,Elite RBI,Leander, TX,32923,163385,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=32923,,Leander, TX,23,Champion (13) | Runner - up (6) | Third place (4),
,,,32,,,Banditos Amaro,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=29819&orgteamid=151513&Year=2023,,Banditos Baseball Club,Tomball, TX,29819,151513,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=29819,,Tomball, TX,360,Champion (153) | Runner - up (103) | Third place (104),
,,,33,,,Vegas Gamers,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=33215&orgteamid=151492&Year=2023,,Vegas Gamers,Las Vegas, NV,33215,151492,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=33215,,LAS VEGAS, NV,17,Champion (6) | Runner - up (4) | Third place (7),
,,,34,,,Turn 2 Red,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=27928&orgteamid=145186&Year=2023,,Turn2 Baseball,Loganville, GA,27928,145186,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=27928,,Grayson, GA,29,Champion (13) | Runner - up (6) | Third place (10),
,,,35,,,MVP Hustle-Hooks 12u Garcia,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=33006&orgteamid=141139&Year=2023,,West Coast Hooks Baseball,Pittsburg, CA,33006,141139,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=33006,,Pittsburg, CA,22,Champion (9) | Runner - up (5) | Third place (8),
,,,36,,,SA Kings 12u Martinez,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=9917&orgteamid=155421&Year=2023,,SA Kings,San Antonio, TX,9917,155421,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=9917,,San Antonio, TX,16,Champion (4) | Runner - up (3) | Third place (9),
,,,37,,,5 Star National Dub City 12U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=2624&orgteamid=146168&Year=2023,,5 Star Baseball,Wilmington, NC,2624,146168,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=2624,,Warner Robins, GA,940,Champion (301) | Runner - up (253) | Third place (386),
,,,38,,,Team Blanco ,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=43102&orgteamid=147112&Year=2023,,Team Blanco,El Doral, FL,43102,147112,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=43102,,El Doral, FL,3,Champion (3) | Runner - up (0) | Third place (0),
,,,39,,,Turn Two Baseball,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=55567&orgteamid=155611&Year=2023,,Turn Two Baseball,Houston, TX,55567,155611,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=55567,,Missouri City, TX,5,Champion (2) | Runner - up (2) | Third place (1),
,,,40,,,Houston Brewers 12U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=30761&orgteamid=151306&Year=2023,,Houston Brewers,Pasadena, TX,30761,151306,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=30761,,Pasadena, TX,16,Champion (5) | Runner - up (5) | Third place (6),
,,,41,,,South Texas Finest,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=55036&orgteamid=153663&Year=2023,,South Texas Finest,Mission, TX,55036,153663,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=55036,,Mission, TX,3,Champion (3) | Runner - up (0) | Third place (0),
,,,42,,,LVR 12u Van Hoosier,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=13042&orgteamid=153928&Year=2023,,LVR,LAS VEGAS, NV,13042,153928,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=13042,,Las Vegas, NV,112,Champion (43) | Runner - up (29) | Third place (40),
,,,43,,,WFBA Hammerheads,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=20673&orgteamid=160698&Year=2023,,WEST FLORIDA BASEBALL ACADEMY,Pensacola, FL,20673,160698,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=20673,,Cantonment, FL,41,Champion (21) | Runner - up (6) | Third place (14),
,,,44,,,East Cobb Astros Orange 12U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=420&orgteamid=143689&Year=2023,,East Cobb,Marietta, GA,420,143689,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=420,,Kennesaw, GA,836,Champion (321) | Runner - up (208) | Third place (307),
,,,45,,,WowFactor Nation 12U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=18735&orgteamid=144544&Year=2023,,Wow Factor Baseball,Charlotte, NC,18735,144544,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=18735,,Memphis, TN,240,Champion (96) | Runner - up (75) | Third place (69),
,,,46,,,ZT Prospects Clements,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=43760&orgteamid=149047&Year=2023,,ZT Cali Baseball,Fontana, CA,43760,149047,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=43760,,Fontana, CA,7,Champion (5) | Runner - up (1) | Third place (1),
,,,47,,,New Level Baseball 12u Angelo,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=23748&orgteamid=152517&Year=2023,,New Level Baseball,Puyallup , WA,23748,152517,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=23748,,Puyallup, WA,110,Champion (62) | Runner - up (41) | Third place (7),
,,,48,,,Diamond Elite 12U Calahan,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=53790&orgteamid=147893&Year=2023,,Diamond Elite,Guyton , GA,53790,147893,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=53790,,Guyton, GA,2,Champion (0) | Runner - up (1) | Third place (1),
,,,49,,,5 Star National Mid South 2029,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=2624&orgteamid=149615&Year=2023,,5 Star Baseball,Lebanon, TN,2624,149615,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=2624,,Warner Robins, GA,940,Champion (301) | Runner - up (253) | Third place (386),
,,,50,,,Central Florida Bad Boyz,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=31712&orgteamid=146841&Year=2023,,Central Florida Bad Boyz,Ocoee, FL,31712,146841,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=31712,,Ocoee, FL,23,Champion (4) | Runner - up (11) | Third place (8),
,,,HM,,,12u Texas Aces,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=43612&orgteamid=146539&Year=2023,,Aces Baseball Academy,Liberty Hill, TX,43612,146539,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=43612,,Liberty Hill, TX,1,Champion (0) | Runner - up (1) | Third place (0),
,,,HM,,,5 Star Cali 12U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=2624&orgteamid=156136&Year=2023,,5 Star Baseball,Lake Elsinore, CA,2624,156136,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=2624,,Warner Robins, GA,940,Champion (301) | Runner - up (253) | Third place (386),
,,,HM,,,5 Star National 12U Wilson,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=2624&orgteamid=149710&Year=2023,,5 Star Baseball,Savannah, GA,2624,149710,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=2624,,Warner Robins, GA,940,Champion (301) | Runner - up (253) | Third place (386),
,,,HM,,,Action 2023 Spring 12U White,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=1305&orgteamid=149618&Year=2023,,Action Baseball,Leander, TX,1305,149618,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=1305,,Round Rock, TX,7,Champion (3) | Runner - up (1) | Third place (3),
,,,HM,,,ATB 12U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=21738&orgteamid=143111&Year=2023,,Arizona Travel Ball,Glendale, AZ,21738,143111,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=21738,,Surprise, AZ,8,Champion (3) | Runner - up (3) | Third place (2),
,,,HM,,,Baseball Fogueo,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=55342&orgteamid=154842&Year=2023,,Baseball Fogueo,Carolina, PR,55342,154842,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=55342,,Carolina, PR,2,Champion (0) | Runner - up (1) | Third place (1),
,,,HM,,,Boombah Blacksox 12u Orlando,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=31866&orgteamid=156368&Year=2023,,Boombah Blacksox,CYPRESS, TX,31866,156368,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=31866,,Tomball, TX,71,Champion (26) | Runner - up (23) | Third place (22),
,,,HM,,,Cali National Baseball Academy,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=44107&orgteamid=147079&Year=2023,,Cali National Baseball Academy,Irvine, CA,44107,147079,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=44107,,Yorba linda, CA,37,Champion (13) | Runner - up (6) | Third place (18),
,,,HM,,,Canes Florida 12U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=32108&orgteamid=147432&Year=2023,,Canes Florida,Orlando, FL,32108,147432,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=32108,,Vero Beach, FL,75,Champion (35) | Runner - up (12) | Third place (28),
,,,HM,,,Carolina Express,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=46493&orgteamid=149085&Year=2023,,Carolina Express,Charlotte, NC,46493,149085,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=46493,,Charlotte, NC,5,Champion (2) | Runner - up (2) | Third place (1),
,,,HM,,,Dallas Nationals - Murphy,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=53214&orgteamid=145281&Year=2023,,Dallas Nationals,Argyle, TX,53214,145281,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=53214,,Argyle, TX,3,Champion (2) | Runner - up (1) | Third place (0),
,,,HM,,,Diamond Jacks Super 12s,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=9771&orgteamid=152028&Year=2023,,Diamond Jacks,Flemington, NJ,9771,152028,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=9771,,Flemington, NJ,39,Champion (13) | Runner - up (7) | Third place (19),
,,,HM,,,Dingers Athletics 12U Elite,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=18335&orgteamid=145064&Year=2023,,Dingers Athletics,Buford, GA,18335,145064,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=18335,,Buford, GA,94,Champion (27) | Runner - up (37) | Third place (30),
,,,HM,,,Dirtbags,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=28757&orgteamid=157546&Year=2023,,Dirtbags,Richmond, TX,28757,157546,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=28757,,Richmond, TX,14,Champion (4) | Runner - up (7) | Third place (3),
,,,HM,,,DreamChasers ,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=20317&orgteamid=150955&Year=2023,,DreamChasers,Wantagh, NY,20317,150955,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=20317,,Brooklyn, NY,27,Champion (12) | Runner - up (6) | Third place (9),
,,,HM,,,EBC 12u-Fly,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=19644&orgteamid=148959&Year=2023,,Easley Baseball Club,Germantown, TN,19644,148959,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=19644,,Memphis, TN,226,Champion (73) | Runner - up (65) | Third place (88),
,,,HM,,,EBC 12u-Johnson,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=19644&orgteamid=148908&Year=2023,,Easley Baseball Club,Germantown, TN,19644,148908,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=19644,,Memphis, TN,226,Champion (73) | Runner - up (65) | Third place (88),
,,,HM,,,Extreme BSC,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=54606&orgteamid=151790&Year=2023,,Extreme BSC,Collinsville, IL,54606,151790,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=54606,,Ofallon, IL,7,Champion (1) | Runner - up (3) | Third place (3),
,,,HM,,,Georgia Jackets 12U - Clark,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=5923&orgteamid=150479&Year=2023,,Georgia Jackets,Milton, GA,5923,150479,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=5923,,Milton, GA,176,Champion (42) | Runner - up (60) | Third place (74),
,,,HM,,,Glenview Elite Baseball,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=52032&orgteamid=144034&Year=2023,,Glenview Baseball,Juana Díaz, PR,52032,144034,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=52032,,Juana Díaz , PR,2,Champion (2) | Runner - up (0) | Third place (0),
,,,HM,,,Hartselle Speed 12U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=31737&orgteamid=145808&Year=2023,,Hartselle Speed,Hartselle , AL,31737,145808,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=31737,,Hartselle, AL,15,Champion (4) | Runner - up (6) | Third place (5),
,,,HM,,,Home Plate Chili Dogs 12U Grebeck,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=5019&orgteamid=155129&Year=2023,,Home Plate,Peachtree City, GA,5019,155129,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=5019,,Peachtree City, GA,213,Champion (61) | Runner - up (62) | Third place (90),
,,,HM,,,Hype Baseball 12U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=33982&orgteamid=149413&Year=2023,,Hype Baseball,San Jose, CA,33982,149413,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=33982,,San Jose, CA,79,Champion (23) | Runner - up (27) | Third place (29),
,,,HM,,,Knights South 12U- Marucci,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=50288&orgteamid=150820&Year=2023,,Knights South Baseball,Huntsville, AL,50288,150820,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=50288,,Owens cross Roads, AL,18,Champion (4) | Runner - up (5) | Third place (9),
,,,HM,,,KTN Athletics,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=32676&orgteamid=145827&Year=2023,,KTN Athletics,Cypress, TX,32676,145827,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=32676,,Tomball, TX,28,Champion (3) | Runner - up (15) | Third place (10),
,,,HM,,,Las Vegas Prospects,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=47418&orgteamid=144022&Year=2023,,Las Vegas Prospects,Las Vegas, NV,47418,144022,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=47418,,Las Vegas, NV,9,Champion (3) | Runner - up (6) | Third place (0),
